site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
RDOM 18DEC16 2018.9569 58468 2032 0 -118.9    181  0.259007   4171654  0.673175  2417  0.519574  0.0790 0.000527 0.000641 0.002184  0.052062 -0.051293 -0.198430
RDOM 18DEC17 2018.9596 58469 2032 1 -118.9    181  0.260361   4171654  0.676240  2417  0.504504  0.0790 0.000517 0.000636 0.002165  0.048935 -0.041665 -0.205799
RDOM 18DEC18 2018.9624 58470 2032 2 -118.9    181  0.259981   4171654  0.671715  2417  0.514127  0.0790 0.000541 0.000638 0.002259  0.088282 -0.103714 -0.247290
RDOM 18DEC19 2018.9651 58471 2032 3 -118.9    181  0.262848   4171654  0.673246  2417  0.510989  0.0790 0.000532 0.000641 0.002258  0.059921 -0.134995 -0.238618
RDOM 18DEC20 2018.9678 58472 2032 4 -118.9    181  0.257336   4171654  0.671782  2417  0.513879  0.0790 0.000523 0.000627 0.002160  0.068007 -0.100522 -0.206410
RDOM 18DEC21 2018.9706 58473 2032 5 -118.9    181  0.253229   4171654  0.673329  2417  0.513037  0.0790 0.000524 0.000634 0.002193  0.067100 -0.045993 -0.231713
RDOM 18DEC22 2018.9733 58474 2032 6 -118.9    181  0.255598   4171654  0.672914  2417  0.512443  0.0790 0.000525 0.000641 0.002206  0.074501 -0.065451 -0.221262
RDOM 18DEC23 2018.9760 58475 2033 0 -118.9    181  0.256014   4171654  0.673686  2417  0.520064  0.0790 0.000529 0.000635 0.002218  0.073643 -0.086396 -0.191981
RDOM 18DEC24 2018.9788 58476 2033 1 -118.9    181  0.253904   4171654  0.677054  2417  0.508102  0.0790 0.000522 0.000624 0.002141  0.057241 -0.022850 -0.199111
RDOM 18DEC25 2018.9815 58477 2033 2 -118.9    181  0.251399   4171654  0.673974  2417  0.510168  0.0790 0.000521 0.000641 0.002163  0.023783  0.006233 -0.201448
RDOM 18DEC26 2018.9843 58478 2033 3 -118.9    181  0.252555   4171654  0.674459  2417  0.512301  0.0790 0.000543 0.000657 0.002257  0.067762 -0.093634 -0.229696
RDOM 18DEC27 2018.9870 58479 2033 4 -118.9    181  0.253022   4171654  0.673498  2417  0.507997  0.0790 0.000533 0.000647 0.002227  0.038659 -0.007859 -0.215673
RDOM 18DEC28 2018.9897 58480 2033 5 -118.9    181  0.254486   4171654  0.673963  2417  0.503485  0.0790 0.000522 0.000646 0.002117  0.054600 -0.011607 -0.157001
RDOM 18DEC29 2018.9925 58481 2033 6 -118.9    181  0.256107   4171654  0.671592  2417  0.502391  0.0790 0.000528 0.000661 0.002183  0.019432 -0.030150 -0.189340
RDOM 18DEC30 2018.9952 58482 2034 0 -118.9    181  0.254201   4171654  0.674420  2417  0.506094  0.0790 0.000541 0.000664 0.002213  0.066664 -0.072189 -0.167219
RDOM 18DEC31 2018.9979 58483 2034 1 -118.9    181  0.257284   4171654  0.672630  2417  0.507714  0.0790 0.000528 0.000654 0.002181  0.025048  0.001675 -0.205579
RDOM 19JAN01 2019.0007 58484 2034 2 -118.9    181  0.256647   4171654  0.671579  2417  0.504521  0.0790 0.000524 0.000652 0.002177  0.047757 -0.068094 -0.215972
RDOM 19JAN02 2019.0034 58485 2034 3 -118.9    181  0.258187   4171654  0.675339  2417  0.504619  0.0790 0.000528 0.000653 0.002194  0.064497 -0.051820 -0.221483
RDOM 19JAN03 2019.0062 58486 2034 4 -118.9    181  0.257222   4171654  0.673484  2417  0.506554  0.0790 0.000535 0.000633 0.002189  0.075251 -0.077216 -0.193707
RDOM 19JAN04 2019.0089 58487 2034 5 -118.9    181  0.255166   4171654  0.673583  2417  0.517284  0.0790 0.000522 0.000643 0.002135  0.051618 -0.072818 -0.182812
RDOM 19JAN05 2019.0116 58488 2034 6 -118.9    181  0.253548   4171654  0.671627  2417  0.512182  0.0790 0.000526 0.000637 0.002157  0.055448 -0.048878 -0.190886
RDOM 19JAN06 2019.0144 58489 2035 0 -118.9    181  0.253100   4171654  0.672515  2417  0.508725  0.0790 0.000523 0.000633 0.002120  0.042347 -0.000912 -0.171387
RDOM 19JAN07 2019.0171 58490 2035 1 -118.9    181  0.246144   4171654  0.670601  2417  0.506329  0.0790 0.000531 0.000644 0.002184  0.047133 -0.007738 -0.215498
RDOM 19JAN08 2019.0198 58491 2035 2 -118.9    181  0.254960   4171654  0.674615  2417  0.506787  0.0790 0.000533 0.000644 0.002195  0.065310 -0.056761 -0.184784
RDOM 19JAN09 2019.0226 58492 2035 3 -118.9    181  0.254068   4171654  0.671531  2417  0.498161  0.0790 0.000539 0.000650 0.002231  0.020500 -0.037256 -0.173662
RDOM 19JAN10 2019.0253 58493 2035 4 -118.9    181  0.255746   4171654  0.674410  2417  0.506970  0.0790 0.000542 0.000651 0.002226  0.032290 -0.041945 -0.202673
RDOM 19JAN11 2019.0281 58494 2035 5 -118.9    181  0.255296   4171654  0.675740  2417  0.508649  0.0790 0.000543 0.000687 0.002308  0.034117 -0.039750 -0.173886
RDOM 19JAN12 2019.0308 58495 2035 6 -118.9    181  0.256076   4171654  0.675898  2417  0.508688  0.0790 0.000537 0.000678 0.002291  0.039104 -0.028620 -0.216370
